window_id,rank,raw_variable,component,family,position,condition_score,weight_normalized,weighted_score,share_of_condition_index_percent
194,5,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,52.09701981018356,0.0401002506265664,2.089103551285556,12.40552828641418
195,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,48.24623337437477,0.0601503759398496,2.902029075150361,15.414947387430416
195,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,53.69454674798454,0.0476190476190476,2.556883178475453,13.58160743787959
195,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,44.88438259400096,0.0476190476190476,2.137351552095283,11.353146667658544
195,4,LM VARIADOR\AC LM H VARIADOR\Velocidad Rms [mm/s],variador,velocity_rms,lm,73.2167004744098,0.025062656641604,1.8350050244212976,9.747147659318053
195,5,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,44.06717475538316,0.0401002506265664,1.7671047520955645,9.386476177954911
196,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,45.56989665131325,0.0601503759398496,2.7410464151165854,19.26936651877552
196,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,56.46758557625227,0.0476190476190476,2.6889326464882024,18.90301033347456
196,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,51.95264551517385,0.0401002506265664,2.083314105871632,14.645553923634717
196,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,42.51919989929312,0.0476190476190476,2.024723804728243,14.233668163163426
196,5,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,40.24734600065632,0.0300751879699248,1.2104464962603398,8.509355062057955
197,1,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,65.3217927148499,0.0476190476190476,3.1105615578499943,13.648788385150349
197,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,49.40060099347972,0.0601503759398496,2.9714647214123127,13.03844737428348
197,3,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,57.81434641014552,0.0476190476190476,2.7530641147688333,12.080130489108027
197,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.51442374135622,0.0476190476190476,2.595924940064581,11.39062176128913
197,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,46.44296232454745,0.0476190476190476,2.211569634502258,9.704114636203997
198,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.276731510594665,0.0601503759398496,3.2647658051485497,17.194177367071138
198,2,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,66.57365575815135,0.0476190476190476,3.170174083721492,16.696001714438253
198,3,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,62.80048830187063,0.0476190476190476,2.9904994429462195,15.74972935487638
198,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,49.963939128907874,0.0476190476190476,2.37923519661466,12.53045223153746
198,5,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,59.254337359653945,0.0401002506265664,2.37611377883324,12.514013009193908
199,1,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,67.89163920074864,0.0476190476190476,3.2329352000356484,15.938564972337716
199,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,51.86575803946792,0.0601503759398496,3.119744844479272,15.380529711916346
199,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,65.46520694879922,0.0401002506265664,2.625171205966885,12.942251929253633
199,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,48.00942886769722,0.0476190476190476,2.286163279414153,11.270922462631898
199,5,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,42.892679684932425,0.0476190476190476,2.0425085564253527,10.06969002434142
200,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.82453618964429,0.0601503759398496,3.2977164625349933,16.403350147681024
200,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,65.91602469249031,0.0476190476190476,3.138858318690014,15.613165246430672
200,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,60.606079156540574,0.0401002506265664,2.430318963670799,12.088781247432175
200,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,49.64866665464953,0.0476190476190476,2.364222221649977,11.760005861401854
200,5,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,33.86888179590075,0.0601503759398496,2.0372259726857584,10.133476100679154
201,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.22893756716099,0.0601503759398496,3.5626428611826144,15.91379972293358
201,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,68.55963355101437,0.0476190476190476,3.264744454810207,14.583131519155806
201,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,66.79620502453169,0.0401002506265664,2.6785445623872346,11.96466313792498
201,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,43.9430732262304,0.0601503759398496,2.6431923745100985,11.8067501335725
201,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.19057009625518,0.0476190476190476,2.532884290297865,11.3140202057146
202,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,56.56125753523243,0.0601503759398496,3.4021809043748816,15.36616929940843
202,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,71.07970129979947,0.0476190476190476,3.3847476809428305,15.287431022338318
202,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,69.04952959029467,0.0401002506265664,2.768903442217329,12.50593083163634
202,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,51.24799106430228,0.0476190476190476,2.4403805268715364,11.022135913662623
202,5,LM VARIADOR\AC LM H VARIADOR\Velocidad Rms [mm/s],variador,velocity_rms,lm,86.30721928926599,0.025062656641604,2.163088202738495,9.769727262325004
203,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.77022900327398,0.0601503759398496,3.595201744557832,16.327454029516577
203,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,67.7730417883975,0.0476190476190476,3.227287704209404,14.656588245782524
203,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,63.33338745338541,0.0401002506265664,2.539684709910191,11.533868833173004
203,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.15618687461609,0.0476190476190476,2.5312469940293365,11.495549309555916
203,5,LM VARIADOR\AC LM H VARIADOR\Velocidad Rms [mm/s],variador,velocity_rms,lm,87.99734309238997,0.025062656641604,2.2054471952979933,10.015943542045369
204,1,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,73.08803457234833,0.0476190476190476,3.480382598683253,16.49985766559108
204,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.83282873962185,0.0601503759398496,3.3583656384734937,15.921397562667106
204,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,47.68170219263965,0.0601503759398496,2.8680723123392258,13.597006532018556
204,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,70.44332758730538,0.0401002506265664,2.8247950912202646,13.39183713802856
204,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,50.67422546626267,0.0476190476190476,2.4130583555363168,11.439868542090148
205,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,62.87847077826634,0.0601503759398496,3.782163655835568,16.791149808375536
205,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,69.71045489210655,0.0476190476190476,3.319545471052692,14.737327723553054
205,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,59.39398453796913,0.0476190476190476,2.8282849779985293,12.556346337123198
205,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,46.98033102169048,0.0601503759398496,2.8258845727332607,12.545689589272598
205,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,56.26984863719649,0.0476190476190476,2.6795166017712604,11.895879916500006
206,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,63.22037615023001,0.0601503759398496,3.8027293924950367,15.808874649285212
206,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,75.45044091187101,0.0476190476190476,3.5928781386605237,14.936471744831245
206,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,58.64245185552454,0.0601503759398496,3.527365525144332,14.664119813329483
206,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,69.13152374643143,0.0401002506265664,2.772191428428327,11.524676692046144
206,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.77488052309706,0.0476190476190476,2.608327643957002,10.843454927127189
207,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,58.77823452728657,0.0601503759398496,3.535532903896935,16.547108216124595
207,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,68.70285608453611,0.0476190476190476,3.271564575454099,15.311675647654162
207,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,65.05709757167625,0.0401002506265664,2.608805917661202,12.209812497240598
207,4,LM VARIADOR\AC LM H VARIADOR\Velocidad Rms [mm/s],variador,velocity_rms,lm,100.0,0.025062656641604,2.5062656641604,11.72990049604937
207,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,52.410157026774485,0.0476190476190476,2.4957217631797364,11.680552611221358
208,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,63.98993962701357,0.0601503759398496,3.8490189249331457,19.02382811091021
208,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,71.07563743675048,0.0476190476190476,3.384554163654784,16.728204744421312
208,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,69.30690536349961,0.0401002506265664,2.7792242752280534,13.736353581198832
208,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,57.76540361857661,0.0476190476190476,2.7507335056465045,13.595537567082626
208,5,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,45.20842551447531,0.0476190476190476,2.152782167355966,10.640154987734691
209,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.26899838702097,0.0601503759398496,3.565052534557651,13.76480029187397
209,2,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,71.21248360683249,0.0476190476190476,3.391070647944403,13.093049763537934
209,3,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,69.25177666271237,0.0476190476190476,3.29770365060535,12.732556317854822
209,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,67.67359712214193,0.0401002506265664,2.713728205399174,10.477805426892544
209,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,55.04696066704695,0.0476190476190476,2.621283841287949,10.120874302381589
210,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,63.41005905104652,0.0601503759398496,3.814138890288511,15.856295688870524
210,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,68.59046026278924,0.0476190476190476,3.266212393466153,13.578433031193397
210,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,46.74326729476997,0.0601503759398496,2.8116251004372903,11.688603965707095
210,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,57.49226747460866,0.0476190476190476,2.737727022600412,11.381391825109857
210,5,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,64.37034341984186,0.0401002506265664,2.581266904053808,10.730949359706342
211,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,64.02344515890265,0.0601503759398496,3.851034295272338,15.209281049287735
211,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,72.54113038015731,0.0476190476190476,3.454339541912252,13.642574151341307
211,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,69.49028967446803,0.0401002506265664,2.786578032058867,11.005315768645284
211,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,57.33361815344143,0.0476190476190476,2.7301722930210195,10.78254685202655
211,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.67221163335583,0.0476190476190476,2.6034386492074195,10.28202479499692
212,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.7607898264088,0.0601503759398496,3.6547843504606794,13.869052151308017
212,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.04590230385516,0.0601503759398496,3.611783597224369,13.705874346000645
212,3,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,71.10599136672889,0.0476190476190476,3.3859995888918504,12.849076820833297
212,4,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,62.14760102739848,0.0476190476190476,2.95940957273326,11.230267442768332
212,5,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,71.12524706098957,0.0401002506265664,2.8521402330221366,10.823205377258937
213,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,66.22100163625473,0.0601503759398496,3.983218143534117,15.826076847180063
213,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,74.44256324076858,0.0476190476190476,3.5448839638461216,14.08449248937914
213,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,65.937390550173,0.0476190476190476,3.139875740484428,12.475318440735393
213,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,73.98718344164506,0.0401002506265664,2.96690459916371,11.78807147703852
213,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.42976916372057,0.0476190476190476,2.8776080554152643,11.433279469012414
214,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,71.3056841549539,0.0601503759398496,4.289063708568653,18.06733367445168
214,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,77.91328472877072,0.0476190476190476,3.710156415655747,15.62873356535666
214,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,64.49154142625378,0.0476190476190476,3.07102578220256,12.93644750928966
214,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,76.10428482936362,0.0401002506265664,3.051800895413076,12.855464229935416
214,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.580040205512525,0.0476190476190476,2.5990495335958337,10.948285768311596
215,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,74.64663024390714,0.0601503759398496,4.490022871813961,15.91542773791569
215,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,79.29127759969893,0.0476190476190476,3.775775123795186,13.383690429421902
215,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,66.18800857882994,0.0476190476190476,3.151809932325234,11.17197053415046
215,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,74.90286624385939,0.0401002506265664,3.0036237090269418,10.64670658873412
215,5,LM VARIADOR\AC LM H VARIADOR\Velocidad Rms [mm/s],variador,velocity_rms,lm,100.0,0.025062656641604,2.5062656641604,8.883760998270667
216,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,75.51440787492692,0.0601503759398496,4.5422200225519935,18.958348973937703
216,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,82.28659925584438,0.0476190476190476,3.91840948837354,16.354684302949558
216,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,67.54830543231516,0.0476190476190476,3.216585972967388,13.42540851773339
216,4,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,79.58649216559392,0.0401002506265664,3.1914382823295795,13.320446914677376
216,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,56.34331940020608,0.0476190476190476,2.683015209533622,11.198387218623283
217,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,74.44414924999407,0.0601503759398496,4.477843563909416,20.082753368510925
217,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,87.12756706283153,0.0476190476190476,4.148931764896738,18.607611496024894
217,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,81.87486643172858,0.0401002506265664,3.283202663928964,14.724888982266664
217,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,65.91039674877725,0.0476190476190476,3.138590321370344,14.076314737053004
217,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.23202713083191,0.0476190476190476,2.534858434801518,11.368627787828265
218,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,72.2571764593414,0.0601503759398496,4.346296328381436,17.395579063581227
218,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,79.42902653034844,0.0476190476190476,3.7823345966832576,15.138383476495417
218,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,78.33121423498069,0.0401002506265664,3.141101322705991,12.571916932824529
218,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,65.40032376282366,0.0476190476190476,3.1143011315630305,12.46465207817066
218,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,58.97238825953082,0.0476190476190476,2.808208964739562,11.239551420870692
219,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,71.5481905332411,0.0601503759398496,4.30365055839044,18.354407699429437
219,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,79.30727981999577,0.0476190476190476,3.776537134285512,16.10635001942056
219,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,76.85989410586018,0.0401002506265664,3.0821010167763467,13.144686787464508
219,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,63.59956501283976,0.0476190476190476,3.0285507148971305,12.916302986367455
219,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,48.58641702653315,0.0476190476190476,2.3136389060253872,9.867314080057165
220,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,73.03925900937843,0.0601503759398496,4.393338887782159,17.973598725327495
220,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,81.03356479133782,0.0476190476190476,3.8587411805398952,15.786504828206535
220,3,LL BOMBA\AC LL H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,ll,79.2696741780083,0.0401002506265664,3.178733801624392,13.00452509227522
220,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,65.40588191012685,0.0476190476190476,3.1145658052441347,12.742007256204252
220,5,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,65.60172119609118,0.0300751879699248,1.972984096123042,8.07167972718586
221,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,80.65247315656137,0.0601503759398496,4.851276580845795,23.04638395154018
221,2,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,86.18094125302585,0.0476190476190476,4.103854345382182,19.495693834134062
