PC1,PC2,Batch
7.298970593984105,2.705348184923376,MEZCLA
6.418469205824943,2.6705979098047137,MEZCLA
7.0107678531860085,2.72622016660741,MEZCLA
6.66156104537589,1.7010609468333189,MEZCLA
7.487229016370905,2.579331914438706,MEZCLA
6.262469911442084,2.457423272743024,MEZCLA
6.450493299310812,2.1146757132683773,MEZCLA
6.391686290288099,2.523391797873468,MEZCLA
6.785301086210596,2.457170598199634,MEZCLA
6.621005247788619,2.505208018727028,MEZCLA
6.004597111362848,2.2903460375781908,MEZCLA
6.090127860474197,2.640532882331468,MEZCLA
5.54226203396411,2.5322971161271397,MEZCLA
6.35860572815887,2.1648220343251467,MEZCLA
6.5232766684826045,1.6160450596734073,RUBIALES
6.284044715672593,2.038024744665336,RUBIALES
6.869471180805515,2.7547285294299115,RUBIALES
6.984816655188746,3.059811709232192,RUBIALES
6.772867631159193,2.7657070428573505,RUBIALES
6.120769985199049,2.4958291742189807,RUBIALES
5.736707458091519,2.570056379012569,RUBIALES
6.151320334118149,2.3960206136262707,RUBIALES
6.349535635887162,2.5834063930676217,RUBIALES
7.234806459145397,2.7772548827822905,RUBIALES
7.263238141134312,2.810473587481627,RUBIALES
7.315308157188046,2.311229728655663,RUBIALES
6.612281729679229,1.9807101208412103,RUBIALES
5.940854966179606,2.1627205398085287,RUBIALES
6.9095033158884265,3.197245557633298,RUBIALES
6.734758062435008,2.243063532514728,RUBIALES
6.811580038000199,2.176065508523673,RUBIALES
6.443070701384601,1.6213083617769186,RUBIALES
6.017347203832057,1.690726333539111,RUBIALES
6.507431038915634,1.9197750841693828,RUBIALES
6.3466776076413565,1.668609934195611,RUBIALES
6.359461035472795,2.211635592205475,RUBIALES
6.788112242573384,2.6969241064562843,RUBIALES
7.385118777032215,2.287951089837944,RUBIALES
6.984653211664573,2.7519060158263446,RUBIALES
6.570753421054839,1.9419268340475784,RUBIALES
7.10225598882033,2.3008755949121635,RUBIALES
6.263466105395271,2.3083097571937,RUBIALES
6.331600620835683,2.135224934317956,RUBIALES
5.851191527436528,1.7847593876440877,RUBIALES
5.092992141240319,1.3020886699088623,RUBIALES
5.513233767226889,1.674450988603894,RUBIALES
5.512020986955861,1.7467554296682746,RUBIALES
5.613163072348593,1.836789157256365,RUBIALES
5.0251862148696524,1.7138765448563908,RUBIALES
4.957626090357599,0.596935092375981,RUBIALES
5.285583550315191,1.8009219361334794,RUBIALES
5.183310863993141,1.5715642887757235,RUBIALES
5.4804389415791,0.7086386764750621,RUBIALES
4.353171517275838,-1.4652533569169115,RUBIALES
4.298222179508296,-2.0289629063128185,RUBIALES
4.339255219771219,-1.5528327585940525,RUBIALES
3.864268211165686,-1.3495548999127158,RUBIALES
3.703521495141637,-1.6425055963536377,RUBIALES
4.495776627185852,-1.1920039402569302,RUBIALES
4.574416912684778,-1.3435901374484254,RUBIALES
4.816422159819864,-0.8163813838430956,RUBIALES
4.188207737382995,-0.715945581597789,RUBIALES
3.9335920727093,-0.4537386104305561,RUBIALES
3.706442285707464,-0.2537826647585025,RUBIALES
3.73697788332172,-0.6979138503746115,RUBIALES
3.500947669709628,-1.389847876580412,RUBIALES
3.215865304325112,-0.4835018088648254,RUBIALES
3.81010547896128,-0.6866533596155178,RUBIALES
3.692157047676619,-2.1977192111998147,RUBIALES
3.1021060334099904,-2.0050542384666388,RUBIALES
3.3484197946300127,-0.4238710211514352,RUBIALES
4.239078530433355,-1.1954944243290642,RUBIALES
3.160128607203045,-1.5838494025706105,RUBIALES
3.432319504735904,-0.6768013350172755,RUBIALES
3.735729369167227,-1.821875842139444,RUBIALES
4.00009350060497,-1.8229397070355828,RUBIALES
3.0021064224471106,-2.234584365734764,RUBIALES
3.2963658422063014,-1.8735423243277167,RUBIALES
4.254715802104514,-2.1857700380314014,RUBIALES
3.9059417050349503,-1.857639401947644,RUBIALES
2.959697754380453,-1.9276823344809533,RUBIALES
3.296206209874079,-2.205064030843751,RUBIALES
2.71248924945423,-1.2434190636527378,RUBIALES
3.0707624934258213,-1.2369296859533858,RUBIALES
2.7971489430382297,-1.159363379863121,RUBIALES
2.9678567643836646,-0.6210001068382743,RUBIALES
3.406745346484376,-1.4768512336256856,RUBIALES
3.4033081374817757,-1.3258654803198255,RUBIALES
4.405059548130961,-1.3652318286995455,RUBIALES
3.588076272629353,-1.4811230505000592,RUBIALES
3.9529326552838633,-0.6735696089968511,RUBIALES
3.803720072564982,-1.3190619468373883,RUBIALES
3.751275788754288,-1.545525876406863,RUBIALES
4.468663799297639,-0.9163578937561462,RUBIALES
3.767081378370267,-1.5637228620773131,RUBIALES
4.518681535284175,-1.393926375636085,RUBIALES
3.519784311355859,-0.4730323996790452,RUBIALES
4.547754039953131,-1.4601229247718948,RUBIALES
3.102197025493582,-0.471701715489619,RUBIALES
3.6272638659935166,-0.7678871994656244,RUBIALES
3.886080167516828,-0.5082658965214039,RUBIALES
3.785232033862754,-1.506103181333544,RUBIALES
4.204500919223764,-1.029109418103504,RUBIALES
3.7781388252741888,-1.3477892366925546,RUBIALES
2.5085321137042342,-1.295520421768767,RUBIALES
2.8174987234429523,-0.9647108291192896,RUBIALES
2.8725836367983835,-0.9409621418137434,RUBIALES
3.1700342014402705,-1.0750645754045731,RUBIALES
4.1442308307612254,-1.237641590677358,RUBIALES
3.026565967208213,-0.842232782472006,RUBIALES
3.2806388635380266,-0.6974852428034426,RUBIALES
3.902878226256693,-0.1730959860632901,RUBIALES
6.794867682092722,0.0185888360250691,RUBIALES
6.944723671629466,0.3109765806835137,RUBIALES
6.781441705553728,0.7973938641013474,RUBIALES
6.278360704457389,-0.271200613570058,RUBIALES
6.095861693474712,-0.3012535096509877,RUBIALES
5.152977931845112,0.235417870738064,RUBIALES
4.517761610536505,-0.5937173923115363,RUBIALES
1.0838919650532015,-1.455563192057604,RUBIALES
0.820734580779313,-1.4464047637917248,RUBIALES
0.7046197965475077,-2.0585492087586457,RUBIALES
0.7828551348809945,-1.4095524739656045,RUBIALES
1.2324859236512382,-2.338113325580037,RUBIALES
1.579337329322764,-2.200991278996603,RUBIALES
1.9337323296981557,-1.6409748219810103,RUBIALES
1.332549725915231,-1.5535977315863634,RUBIALES
1.768959175382188,-2.138475555768321,RUBIALES
2.1014915345876024,-1.425640112032272,RUBIALES
1.4840817521790923,-1.6644147750018026,RUBIALES
1.926999587348068,-2.2388146196171093,RUBIALES
1.754380860873941,-1.6674684955303043,RUBIALES
2.0242924914755003,-1.708075094041963,RUBIALES
2.3257536224790143,-1.8182912055701492,RUBIALES
1.6549456763791606,-1.963199182551008,RUBIALES
1.4466607834234673,-2.3245394491325,RUBIALES
1.420793891335887,-2.4217640036302743,RUBIALES
0.6235422887521801,-2.254135037427533,RUBIALES
0.6521316130722662,-1.2912389798635768,RUBIALES
1.3134738479987549,-2.2553042163404955,RUBIALES
0.8450190182360661,-2.2551870733802484,RUBIALES
1.3435941287576831,-0.9446350458674148,RUBIALES
0.9533533088394912,-1.6800228824149974,RUBIALES
1.0505286721745697,-2.8248781848536293,RUBIALES
1.4221277060871826,-1.5685556196219772,RUBIALES
1.1167306453902222,-0.8850293800704374,RUBIALES
0.8250859079525543,-2.2224093856568525,RUBIALES
1.3299465063706384,-2.3337495734122053,RUBIALES
0.8939122491681203,-2.58499593474567,RUBIALES
0.5737801238713968,-3.605562192942701,RUBIALES
0.8699197553355935,-2.636393432120929,RUBIALES
1.0121193582287928,-3.011601735550204,RUBIALES
0.759253137062624,-3.131276075678913,RUBIALES
0.8456260571336351,-2.146707948473876,RUBIALES
0.5594287301195195,-3.019700907369523,RUBIALES
0.514111776557373,-3.146989672917054,RUBIALES
0.1207513889389085,-3.126733901036306,RUBIALES
0.78864861564787,-3.012316304041589,RUBIALES
0.74482661477871,-2.0470372417798037,RUBIALES
0.4289255594658339,-3.1728210380050803,RUBIALES
0.4303812535912469,-2.742773548975278,RUBIALES
1.0470035854568678,-2.4912484590245474,RUBIALES
-0.1991626512115682,-3.12897239527582,RUBIALES
0.8213501448939915,-3.666094044839328,RUBIALES
0.9105837686933244,-3.4817539924101304,RUBIALES
0.8927181653064121,-3.590131650774615,RUBIALES
1.5345396422516984,-3.8472698090220097,RUBIALES
0.7771528853616346,-2.868289340610938,RUBIALES
0.3570111526296435,-3.6375543478748895,RUBIALES
0.9217098812332905,-3.918464752670802,RUBIALES
1.0193588923176329,-4.145957537156588,RUBIALES
1.0875413722610447,-3.6778061795901498,RUBIALES
1.293706923621655,-3.95841910305053,RUBIALES
0.5368061492488362,-4.584139556438674,RUBIALES
1.1586948452379149,-3.5799509879426834,RUBIALES
0.584270547504374,-4.916434842215772,RUBIALES
1.6626944689846597,-4.350582860464396,RUBIALES
1.6914776540168228,-3.401268798653375,RUBIALES
1.5644411929094035,-4.699398076027391,RUBIALES
1.782866742257228,-4.411869959036025,RUBIALES
1.8381548869619213,-4.335948458372858,RUBIALES
2.176966446005517,-4.270023714974292,RUBIALES
1.487797545505992,-4.632878537355449,RUBIALES
1.3001509089334926,-4.049364499111542,RUBIALES
1.122232602420447,-3.786799332257545,RUBIALES
1.3673761743067288,-4.422908424049914,RUBIALES
1.1236832915954178,-3.902803935328464,RUBIALES
1.0179249830696626,-4.669037975396866,RUBIALES
0.5717837751021739,-4.799936028019395,RUBIALES
1.379358992351439,-4.543488193307125,RUBIALES
1.2429719634935856,-4.71746196124772,RUBIALES
1.251073642927509,-4.989190093683074,RUBIALES
1.2658965311124488,-4.036689130531933,RUBIALES
0.8424905548048264,-4.930759473025653,RUBIALES
1.3409821098316907,-4.194989720796411,RUBIALES
0.3059085332755301,-4.690415420941924,RUBIALES
-0.1093123544564692,-5.383327592757767,RUBIALES
0.5847892778830548,-6.031321789465453,RUBIALES
-0.4814168317403094,-5.869576798919022,RUBIALES
0.1960515619198695,-5.27713238415977,RUBIALES
-0.3951609075453332,-4.76889560188332,RUBIALES
0.1137370650001709,-5.259219191820635,RUBIALES
0.8986091657898533,-4.867707599524599,RUBIALES
0.748737907202591,-5.374734455542373,RUBIALES
1.0208523369870748,-4.969623684279421,RUBIALES
0.3379898699178102,-6.138226710129157,RUBIALES
0.4246377630942916,-6.715617583970705,RUBIALES
0.5666301082071594,-6.401243304009354,RUBIALES
1.5410107675823217,-6.238958915384318,RUBIALES
0.9017328097177096,-6.483897212388485,RUBIALES
0.5995807063990303,-6.227112462452836,RUBIALES
0.2401933253790561,-6.609220485850028,RUBIALES
0.8750397626823238,-6.329209400726191,RUBIALES
0.4163917668699012,-5.983283337393745,RUBIALES
0.971170466351977,-5.357882745440691,RUBIALES
0.725579833569846,-6.338758898614948,RUBIALES
0.6884542873505511,-5.32021963632038,RUBIALES
0.1715591007921592,-6.064113551758763,RUBIALES
0.5726373954765717,-5.4134150524003255,RUBIALES
1.2849753535886708,-5.105315080451151,RUBIALES
1.4570828492858368,-5.259735964208861,RUBIALES
1.696625457432969,-5.662648690426558,RUBIALES
1.254531155360384,-5.583519804107289,RUBIALES
1.2328992428924652,-5.918145389966066,RUBIALES
1.2098712160887193,-6.764682565081445,RUBIALES
0.9673033643861436,-6.84326712490761,RUBIALES
1.5429166970435244,-6.56767368030005,RUBIALES
2.259071752044336,-6.016748329312607,RUBIALES
1.840987136552674,-5.669226862387306,RUBIALES
1.9195751939272396,-6.32222188435021,RUBIALES
2.261118644607666,-6.194387444748231,RUBIALES
1.6881224204951977,-6.055644647521864,RUBIALES
1.2779386646782702,-5.515963146607127,RUBIALES
1.5733621557839137,-6.4241958805623165,RUBIALES
1.63903491414604,-8.047890290448581,RUBIALES
1.4188099534405318,-7.612394841413629,RUBIALES
1.3284843498062855,-7.734218103673709,RUBIALES
1.6884419988512371,-7.1113465145979164,RUBIALES
1.7432788667631869,-7.252329917132826,RUBIALES
0.8627472261718917,-6.785701377078935,RUBIALES
1.8526423619889687,-7.559167623104005,RUBIALES
1.1849825771386582,-7.666485839076115,RUBIALES
2.0611723385415983,-8.226708171113488,RUBIALES
1.7430346310660412,-8.105016338484687,RUBIALES
1.2690663036244982,-7.203093723705111,RUBIALES
0.885136581216542,-7.015663240292083,RUBIALES
1.3320830679445892,-6.2147979704518965,RUBIALES
1.398258333242614,-7.283964702156133,RUBIALES
0.5705942814934832,-6.670795563582443,RUBIALES
1.1467453788300843,-7.394037282780001,RUBIALES
1.2459975778468086,-6.555614562540051,RUBIALES
0.9255989969058144,-8.108794044164652,RUBIALES
1.3475243777766883,-7.035865607927784,RUBIALES
0.8919171900422285,-8.044465936108278,RUBIALES
1.7830020002731837,-7.873944963932499,RUBIALES
1.351081922036411,-6.573964964941779,RUBIALES
0.8499973005209726,-6.35926003614429,RUBIALES
1.0735828084889532,-6.406884512546421,RUBIALES
0.8295915254725038,-7.215456099360956,RUBIALES
0.8432346628484557,-7.601572288105761,RUBIALES
1.5674542981398774,-7.015651632585827,RUBIALES
1.3825387083266232,-6.547296545943917,RUBIALES
1.324660862349167,-6.528986211801451,RUBIALES
0.7549738621066919,-6.205285398081092,RUBIALES
1.0723251173229116,-5.5866638565408735,RUBIALES
1.4370084963858898,-7.250691696582403,RUBIALES
1.4393447702305826,-7.491277316068789,RUBIALES
0.9348379884138042,-7.659110851466154,RUBIALES
0.9987509308395957,-7.67879513500955,RUBIALES
1.3021148894365189,-7.116192746351356,RUBIALES
1.3724911055939215,-6.593177920224466,RUBIALES
-4.133134707893191,-5.221884130289817,CASTILLA
-4.518511083596891,-5.014723468293762,CASTILLA
-5.254485997860312,-5.304674288371523,CASTILLA
-4.715756095441971,-4.426839699428817,CASTILLA
-4.686907821809486,-5.241562796900871,CASTILLA
-4.942248595011715,-3.9125323174870417,CASTILLA
-4.410465825905242,-4.469355880205699,CASTILLA
-5.2943918426771335,-5.6020517250726805,CASTILLA
-5.132545802296066,-4.420641964939589,CASTILLA
-5.409741475288856,-4.801828458148897,CASTILLA
-5.166378204856239,-5.361886049341977,CASTILLA
-4.609923372443265,-5.15570195922612,CASTILLA
-4.575260030930946,-5.369353454675305,CASTILLA
-4.587497402132806,-5.5681822518729645,CASTILLA
-5.220194208206742,-5.832873184829421,CASTILLA
-4.743489725805615,-5.57873571320291,CASTILLA
-4.714746305290883,-5.950661905211155,CASTILLA
-4.773107946391453,-6.498222348078475,CASTILLA
-4.757245450265667,-6.713962155329251,CASTILLA
-3.849731950737789,-7.598086004820787,CASTILLA
-4.238430813188652,-8.770484288535703,CASTILLA
-3.760224140076887,-8.788160526656252,CASTILLA
-3.5623703039855226,-9.064948813091156,CASTILLA
-3.130235652013498,-10.285419249697764,CASTILLA
-2.651825487127692,-10.99981460979733,CASTILLA
-3.324981579846492,-11.073071762399955,CASTILLA
-3.330668202768505,-11.494270595694816,CASTILLA
-2.599111780341867,-11.533259264132072,CASTILLA
-2.5023679544588253,-12.087630595478744,CASTILLA
-2.037374801869909,-11.76456156121705,CASTILLA
-2.15863452296417,-11.282622925823956,CASTILLA
-2.3811287738922537,-13.306582167008685,CASTILLA
-3.313839933213066,-13.037798180509611,CASTILLA
-2.309700566000285,-11.694446926734711,CASTILLA
-2.4908212955550173,-12.480411849236468,CASTILLA
-2.5082497229985625,-11.483320239963268,CASTILLA
-2.908401012406705,-11.969126545064146,CASTILLA
-2.964127707686932,-11.282788609843816,CASTILLA
-3.49284694209739,-10.331509510640078,CASTILLA
-3.8320040435724514,-10.715605561384058,CASTILLA
-3.9358906278954455,-10.894981219328326,CASTILLA
-3.2871969171947684,-11.11571813111807,CASTILLA
-4.582859862949783,-9.505747546252268,CASTILLA
-3.1285677122387923,-10.213854275664684,CASTILLA
-3.0830074347254035,-10.955767997354387,CASTILLA
-3.1435448071756014,-11.86810684374573,CASTILLA
-2.3383839800819275,-11.148850080008607,CASTILLA
-2.984081737890157,-11.232818728526963,CASTILLA
-2.576908190732011,-11.587437129635427,CASTILLA
-3.0120138073289877,-11.374463832732328,CASTILLA
-3.3234058263185213,-11.203502555037756,CASTILLA
-2.4243366807318374,-11.60571335535352,CASTILLA
-2.705632916587521,-10.492143290604409,CASTILLA
-3.1668977680441137,-11.461542020800453,CASTILLA
-2.8477699445037503,-10.768414414788024,CASTILLA
-2.9703845173525854,-10.785547037585228,CASTILLA
-2.3694682090034127,-11.460533866187909,CASTILLA
-1.9862587024765472,-12.964872207952991,CASTILLA
-1.800260669593269,-13.727652163300792,CASTILLA
-0.8227440423135588,-14.594136107997205,CASTILLA
-1.166047104157139,-14.34576966909308,CASTILLA
-0.9820918402487492,-13.71978722966779,CASTILLA
-1.2840799037092,-14.325274474881375,CASTILLA
-1.109168470447786,-13.883222503792563,CASTILLA
-0.9160217876572876,-13.549343628051568,CASTILLA
-0.853684434984905,-13.132233495005076,CASTILLA
-0.7408807512822673,-14.060603151970556,CASTILLA
0.1836777300971851,-13.673267391122712,CASTILLA
-0.2841589283274484,-14.143672567183197,CASTILLA
-0.296253643703501,-13.889238014069404,CASTILLA
-0.2885117479657239,-13.932436119141151,CASTILLA
-1.1296264562652802,-14.42358864391442,CASTILLA
-1.5044762402162049,-13.635529825879871,CASTILLA
-0.2211513811116136,-12.86107334980946,CASTILLA
-0.7396045570985293,-12.974668796935903,CASTILLA
-0.9691604486276096,-13.455367619494467,CASTILLA
-1.7294005779145902,-13.199379526408247,CASTILLA
-1.7915680824908615,-13.81390163854926,CASTILLA
-1.0803376934491211,-12.863860673475005,CASTILLA
-0.3910144283777573,-12.538156453343506,CASTILLA
-0.4436231804821824,-13.908042702899069,CASTILLA
-0.390453110887911,-14.325793544749338,CASTILLA
0.1642317515331248,-13.712369964411751,CASTILLA
0.0985133442518625,-13.455946301316777,CASTILLA
-0.2890005535334246,-13.643436355009438,CASTILLA
0.2761494175459352,-13.11855289162079,CASTILLA
0.0100600458636756,-13.30793390907902,CASTILLA
-0.6522592786944124,-13.236036481984687,CASTILLA
-0.1070390254103698,-12.842061332439023,CASTILLA
0.0730256852217978,-13.350083426799934,CASTILLA
-0.1571126680141786,-12.322918100881852,CASTILLA
-1.1932635508127292,-13.19278712294337,CASTILLA
-0.7662471783018268,-12.506790689588067,CASTILLA
-0.6517725597042013,-12.99571925056949,CASTILLA
-0.7326585343396481,-13.511611861874242,CASTILLA
0.0574809193915213,-14.459503107653951,CASTILLA
-5.120182283099759,-4.701755841466152,CASTILLA
-4.3439275429195705,-0.8929018587841661,CASTILLA
-4.163712509429086,-0.4853797006076092,CASTILLA
-4.344124321123609,-0.2133426468474475,CASTILLA
-4.287595233735535,0.022313614296306,CASTILLA
-4.542983496448069,-0.832539198806657,CASTILLA
-4.007929248397281,0.1481370845138091,CASTILLA
-4.541287348943208,-0.1263502876557463,CASTILLA
-4.622019328499567,-0.5718613915182325,CASTILLA
-4.60741623645856,-0.5794362702639948,CASTILLA
-4.736963413515527,-0.7633866424234149,CASTILLA
-4.320815753754569,-0.21245688766582,CASTILLA
-3.782180350864288,0.2999055282634741,CASTILLA
-4.525749797386449,-0.0656686898214637,CASTILLA
-4.89099918353132,-0.9262449175407608,CASTILLA
-4.053090741342224,0.0800595575331057,CASTILLA
-5.107982592751785,0.0957828629631913,CASTILLA
-4.536272980545801,-0.0734485911153456,CASTILLA
-4.349613974679401,0.0246184299308436,CASTILLA
-4.120525913559547,0.4032408748318811,CASTILLA
-4.299482809249817,0.127907251022417,CASTILLA
-4.994143786072013,0.3262362063420916,CASTILLA
-4.154160108592417,0.2379469030169393,CASTILLA
-4.154083698795721,-0.0507868967491161,CASTILLA
-3.979444342491665,-0.3989237512779103,CASTILLA
-4.164301463551295,0.1176620925896319,CASTILLA
-4.249811483635356,-0.542621598213603,CASTILLA
-4.259932268786025,0.4247248576925129,CASTILLA
-3.774007410754943,0.3689183200510166,CASTILLA
-4.102133590071986,-0.1380869730933114,CASTILLA
-4.126369364568033,0.360027051237371,CASTILLA
-3.808342987635754,0.5481147261701552,CASTILLA
-4.090768437956065,1.1327889053091875,CASTILLA
-3.5690439068621536,0.5928855343541641,CASTILLA
-3.3552752163579185,0.9489591460791816,CASTILLA
-3.81831514398474,1.1311953341916807,CASTILLA
-3.8976366731418,1.381887727731929,CASTILLA
-4.5810519166033785,0.6803040737355743,CASTILLA
-4.00520941607244,0.5965907245478056,CASTILLA
-4.133175053444676,0.8265300120369227,CASTILLA
-4.277355514362322,1.2371939604945317,CASTILLA
-4.078347578677882,1.5667291985752134,CASTILLA
-4.491817534224023,1.7763100125701368,CASTILLA
-4.496765668941141,1.3750356029153714,CASTILLA
-4.561377266403153,1.9287224968411725,CASTILLA
-4.33461282918291,1.6725272145123018,CASTILLA
-4.7751263288592325,1.6907155579811717,CASTILLA
-5.0859819756538815,1.6272755025275056,CASTILLA
-4.816669002594409,1.8409344164988133,CASTILLA
-4.842682656295472,1.26013323410416,CASTILLA
-3.9038572454106895,2.618457106841108,CASTILLA
-4.3743116165557705,2.691010293612624,CASTILLA
-4.860701985183954,2.2021885553019898,CASTILLA
-4.539522648812021,2.480334281879073,CASTILLA
-4.553820495765726,2.423944202849033,CASTILLA
-4.389240620155808,2.279606745430508,CASTILLA
-4.274487705241254,2.569966757199228,CASTILLA
-4.134342136515573,2.207615370354968,CASTILLA
-4.278927787934292,2.4746524538335115,CASTILLA
-4.312289318384312,2.163198125931404,CASTILLA
-4.036946861364101,3.0409742620248057,CASTILLA
-4.26369394060242,2.5314769108133484,CASTILLA
-4.01704077932706,2.823004099639344,CASTILLA
-4.63429268616777,1.5835727304769869,CASTILLA
-4.1297742129192265,2.725564234771943,CASTILLA
-5.006435336075817,2.0402710955885115,CASTILLA
-4.774183621229687,2.834688808663152,CASTILLA
-4.089166265627161,3.2193942528290576,CASTILLA
-4.388197344425399,3.2676237241081147,CASTILLA
-5.009548737598713,2.8514904796576213,CASTILLA
-4.846164046109934,3.1144616324709538,CASTILLA
-4.85717518507579,2.802658684108472,CASTILLA
-4.487924143140488,2.2064823814583727,CASTILLA
-4.649952396284971,3.201823743714877,CASTILLA
-5.349602741674825,2.033089215004427,CASTILLA
-4.705004907445552,3.519751596856966,CASTILLA
-4.49482904000006,3.190673495162069,CASTILLA
-4.850082376543366,2.898166424431728,CASTILLA
-5.234187897650438,2.922297448142471,CASTILLA
-4.708409649207964,3.4896010882065016,CASTILLA
-4.960243090976044,3.2046551502385507,CASTILLA
-5.267234581826625,3.1790864659616527,CASTILLA
-5.002918413769573,3.294409919342977,CASTILLA
-5.688260642484678,3.445916299131235,CASTILLA
-5.063746000599313,3.641486822260854,CASTILLA
-5.254727202076886,3.5242001409157075,CASTILLA
-5.05455612754059,4.198878459189936,CASTILLA
-4.827360399619579,3.75101357536113,CASTILLA
-5.218592998218005,3.666044041178408,CASTILLA
-5.692054621203813,3.764773115649701,CASTILLA
-5.304347878815935,3.933522632872682,CASTILLA
-5.439292256213521,3.948000608479312,CASTILLA
-5.572388582049177,4.15027314606585,CASTILLA
-4.968918517295851,4.5243190835943015,CASTILLA
-5.095743150768564,4.986165245923869,CASTILLA
-4.940892089486001,4.5094630701033305,CASTILLA
-5.442632969953284,4.48825673772335,CASTILLA
-5.681350777798114,4.169383831934497,CASTILLA
-5.278565292686297,4.9727241139365495,CASTILLA
-5.200567122266274,4.721051484172001,CASTILLA
-5.819964005854624,5.011123373854007,CASTILLA
-5.358367296187224,4.606253394551837,CASTILLA
-5.389512809708529,4.483303893097516,CASTILLA
-5.434117462229529,4.909168836956074,CASTILLA
-6.004510988080493,4.742942293659701,CASTILLA
-5.783417059254212,5.032514301649216,CASTILLA
-6.1566620075178005,4.84449468689049,CASTILLA
-6.305773610000607,5.1459736533288805,CASTILLA
-6.079681697308264,4.7390428228300765,CASTILLA
-5.777887974613703,5.466049520490411,CASTILLA
-6.161419442929801,5.32807610332035,CASTILLA
-5.908157464890967,4.87295039264801,CASTILLA
-5.923229342158441,4.93850778851318,CASTILLA
-6.199378281119688,5.551419352904573,CASTILLA
-5.964210211521047,4.205609580266724,CASTILLA
-6.165991427526093,5.14093154993418,CASTILLA
-6.208459845806033,4.855028481845992,CASTILLA
-6.957088024949106,5.364175618375825,CASTILLA
-6.842652346954888,4.69935116689434,CASTILLA
-6.823083283254179,4.154547491089718,CASTILLA
-7.036443628621594,4.647961780842688,CASTILLA
-6.426008260643519,4.790876421906485,CASTILLA
-6.2435541526773415,5.261754435508066,CASTILLA
-5.8846892144690415,4.940952278231683,CASTILLA
-6.107876445208376,5.17452701124433,CASTILLA
-6.303883885076718,4.64169445585835,CASTILLA
-5.335781494959918,5.004757798365461,CASTILLA
-6.159081259272491,4.843659679748732,CASTILLA
-6.131904600214655,5.188076873992122,CASTILLA
-6.22068227166938,5.136073100081559,CASTILLA
-6.909529728634136,5.159680151761356,CASTILLA
-6.237926685256046,5.140670054331615,CASTILLA
-6.620526586981747,5.00128618238781,CASTILLA
-6.777928501131389,4.759002599107251,CASTILLA
-6.651843171594584,4.786946379315134,CASTILLA
-7.665576907911947,5.062673468979203,CASTILLA
-7.484033156079145,4.2756917583908685,CASTILLA
-7.190837789703315,4.516862431167962,CASTILLA
-7.415839263311578,4.841377573287593,CASTILLA
-7.847968387977953,4.733722791833329,CASTILLA
-7.207532118351262,4.533152303677665,CASTILLA
-7.259552093332991,5.738101521674498,CASTILLA
-7.439360718685973,5.166715411097106,CASTILLA
-7.080364889903424,5.70774754002966,CASTILLA
-7.360836347425694,5.288254496213633,CASTILLA
-6.683137629787574,5.240538294625228,CASTILLA
-6.784458630537725,4.485416766924222,CASTILLA
-7.755043428853961,4.674444405523886,CASTILLA
-6.536485608686707,4.556345261305137,CASTILLA
-7.177500749831823,4.676825153840037,CASTILLA
-6.456605737040176,5.322293927079135,CASTILLA
-5.95665798979768,5.361911560395851,CASTILLA
-6.3469151598460805,5.445055265143853,CASTILLA
-6.238248640573027,5.227456977209852,CASTILLA
-5.3111963794325145,5.9293737975446685,CASTILLA
-6.146599894386124,5.79708649409991,CASTILLA
-5.768817615769748,5.727281244197678,CASTILLA
-6.2965026691644725,4.812009889851445,CASTILLA
-5.564306670829422,6.207183709701636,CASTILLA
-5.845467303187902,5.473576780355948,CASTILLA
-5.891963399002603,5.3721986630121705,CASTILLA
-5.817766687894888,5.054454179598769,CASTILLA
-5.57885083965516,5.030718738212084,CASTILLA
-5.872430958090767,5.418056722710498,CASTILLA
-5.457343211268127,5.556283041248958,CASTILLA
-5.080983909829342,5.366318008483829,CASTILLA
-5.589063841169935,5.015880943919745,CASTILLA
-5.480692633925502,5.428613566620725,CASTILLA
-5.652299782079156,5.270497011170569,CASTILLA
-5.249571009463754,4.932371269805949,CASTILLA
-5.834654082479993,5.031366467067367,CASTILLA
-6.160126312412867,5.336874576739116,CASTILLA
-6.5504681475916335,5.042512900033639,CASTILLA
-5.476012578738461,4.983715999562897,CASTILLA
-5.122989706927132,4.982312772810912,CASTILLA
-5.220906006328488,5.468274299018122,CASTILLA
-5.793450298607601,5.332191445125946,CASTILLA
-6.491880633850076,4.97183950604017,CASTILLA
-5.428511498127266,5.659718354930846,CASTILLA
-6.133333055896303,5.521546772949915,CASTILLA
-6.001048877969498,5.632965424287409,CASTILLA
-6.081447624542951,5.573998541815397,CASTILLA
-5.846526023986065,5.564600219382527,CASTILLA
-6.013338404070538,5.75588927254106,CASTILLA
-6.72597043688158,5.207790199226105,CASTILLA
-6.625091738376641,5.426551560310277,CASTILLA
-5.963521000558008,5.389192340238679,CASTILLA
-6.603871973459165,4.804351440840144,CASTILLA
-6.340755871396555,5.60914528999024,CASTILLA
-6.595893278598831,5.596891481901157,CASTILLA
-6.060657565446139,5.685910313150954,CASTILLA
-6.3249589357251725,5.971869292626017,CASTILLA
-5.6042358971576665,6.006954956104388,CASTILLA
-5.243541381056453,5.8319115418914445,CASTILLA
-5.121806260840241,6.444053269532977,CASTILLA
-4.265042383676855,6.2463340289172375,CASTILLA
-4.751098453723825,6.914128218675296,CASTILLA
